,protein_name,num_sample,mol_id,Model,FF_unminimised_Minimized Vina score,FF_unminimised_Vina score,FF_unminimised_Minimized Glide score,FF_unminimised_Glide score,FF_unminimised_VALIDITY3D_BOND_LENGTH,FF_unminimised_VALIDITY3D_BOND_ANGLE,FF_unminimised_VALIDITY3D_BOND_TORSION,FF_minimised_Minimized Vina score,FF_minimised_Vina score,FF_minimised_Minimized Glide score,FF_minimised_Glide score,FF_minimised_VALIDITY3D_BOND_LENGTH,FF_minimised_VALIDITY3D_BOND_ANGLE,FF_minimised_VALIDITY3D_BOND_TORSION,easydock_redocking_rmsd,easydock_redocking_score,glide_redocking_rmsd,glide_redocking_score,SMILES,MW,QED,logP,SAScore
50,GPCR_5HT2C,50,Pocket2Mol_0_num_sample_50,Pocket2Mol,-2.279,-2.071,-2.112,-2.014,0.00011335578518355674,0.9163206328310008,,-2.275,-1.777,-2.162,-1.977,0.8664134972097626,0.8572312450454724,,5.226360586488458,-3.96,5.123646942203903,-3.140124946810722,CCCCO,74.12299999999999,0.5128217987135145,0.7787999999999999,1.8791313408682448
51,GPCR_5HT2C,50,Pocket2Mol_10_num_sample_50,Pocket2Mol,-2.423,-2.232,-4.383,-4.07,0.006046737628470625,0.3018430117315867,,-2.356,-2.272,-4.414,-4.213,0.9092345611009499,0.7087227879488073,,4.212744681321194,-3.463,5.830165826751042,-4.447508184586409,C1COCCO1,88.106,0.4157492501598946,0.03320000000000001,2.231084394440007
52,GPCR_5HT2C,50,Pocket2Mol_11_num_sample_50,Pocket2Mol,-3.027,-2.404,-4.048,-3.712,0.7539067334364639,,,-2.753,-2.347,-4.03,-3.672,0.5599341821040535,,,5.102246732404593,-4.456,4.5172523166361005,-5.00368333798608,O=C1CC=CN1,83.08999999999999,0.439188042424394,0.020000000000000073,3.7202545301866135
53,GPCR_5HT2C,50,Pocket2Mol_12_num_sample_50,Pocket2Mol,-2.272,-2.186,-4.182,-3.986,0.050567212271980466,,,-2.357,-1.938,-4.159,-4.02,0.998080120013956,,,8.810127386990498,-3.717,4.8869078274550555,-4.496369444864324,O=C1OCCO1,88.062,0.395310501894485,0.15320000000000006,2.785696159145891
54,GPCR_5HT2C,50,Pocket2Mol_13_num_sample_50,Pocket2Mol,-2.748,-2.323,-4.373,-4.031,0.04106261086443687,,,-2.583,-2.438,-4.47,-4.197,0.8451750854429795,,,5.963626368242732,-4.37,5.187476716952873,-4.6802922052976665,O=C1CCCO1,86.08999999999999,0.3967776605314054,0.3234,2.4724391455712276
55,GPCR_5HT2C,50,Pocket2Mol_14_num_sample_50,Pocket2Mol,-3.596,-3.191,-4.807,-4.435,5.96948081097927e-20,0.1354706746629187,0.5930446968576729,-3.289,-2.96,-4.798,-4.655,0.905363222590723,0.9650550710015505,0.6109534999865731,5.503245445038168,-4.727,4.922683231281003,-5.312986832753261,CC1CCCC1,84.162,0.42179147361668384,2.1965000000000003,1.5726834894626336
56,GPCR_5HT2C,50,Pocket2Mol_15_num_sample_50,Pocket2Mol,-3.005,-2.741,-4.405,-4.11,6.580972741610871e-09,0.2051878528265548,,-2.895,-2.771,-4.515,-4.218,0.9773664642677672,0.9363876502941345,,5.382380580808709,-4.466,4.160366139290869,-5.364182029345863,OC1CCCC1,86.134,0.46448993193719695,0.9213,1.8898744396888763
57,GPCR_5HT2C,50,Pocket2Mol_16_num_sample_50,Pocket2Mol,-3.464,-3.051,-4.742,-4.448,0.0012064588021615077,0.390149189637948,0.005687474644268869,-3.51,-2.972,-4.742,-4.577,0.8899456131866573,0.9946044895885381,0.8691967869247959,5.183094899928678,-4.717,4.5904231190466165,-5.071490427981156,C1CCCCC1,84.162,0.42231618686094674,2.3406000000000002,1.0
58,GPCR_5HT2C,50,Pocket2Mol_17_num_sample_50,Pocket2Mol,-2.815,-2.229,-4.356,-4.063,,,,-2.527,-2.314,-4.422,-4.069,,,,5.520625643590287,-4.411,4.803548266611429,-4.735685637321817,O=C1CC=CO1,84.074,0.3980844137850428,0.44699999999999995,3.7705242134445314
59,GPCR_5HT2C,50,Pocket2Mol_18_num_sample_50,Pocket2Mol,-3.118,-2.62,-4.867,-4.501,0.01835458710816212,,,-2.957,-2.367,-4.711,-4.305,0.9076343629827172,,,4.497730312613239,-4.328,3.76717555783505,-5.045995581195996,On1cccc1,83.08999999999999,0.45930111020247577,0.7253999999999998,3.1660092813178355
60,GPCR_5HT2C,50,Pocket2Mol_19_num_sample_50,Pocket2Mol,-3.125,-2.712,-4.368,-4.3,0.00280473797290157,0.3592779631893183,,-2.971,-2.442,-5.114,-4.117,0.937705636219146,0.8755330387366356,,4.148916504140971,-4.08,4.486406853995707,-5.2206917072435335,Cn1cccc1,81.118,0.4392057746620909,1.0251,2.8873187835802785
61,GPCR_5HT2C,50,Pocket2Mol_1_num_sample_50,Pocket2Mol,-2.183,-2.032,-4.233,-3.825,1.1449147734737253e-07,,,-2.07,-1.86,-4.259,-3.819,0.920334085232451,,,5.46347281699104,-3.617,5.92211499618567,-4.6347445657091395,c1ccoc1,68.075,0.44603148755014616,1.2796,3.4100345361345177
62,GPCR_5HT2C,50,Pocket2Mol_20_num_sample_50,Pocket2Mol,-2.077,-2.014,-3.8,-3.791,4.030351884635585e-09,0.3491483887603406,,-2.223,-2.156,-3.922,-3.784,0.8422670711535782,0.8218812290189776,,5.3171631569381095,-3.201,11.58704078174348,-3.6312240904254143,CC(C)=O,58.080000000000005,0.3982369618339747,0.5952999999999999,1.6549326618525964
63,GPCR_5HT2C,50,Pocket2Mol_21_num_sample_50,Pocket2Mol,-2.409,-2.365,-4.346,-4.234,0.00023996283402628662,,,-2.51,-2.308,-4.325,-4.175,0.6888251382612139,,,4.3271555006339515,-3.848,4.909854089592208,-4.878448105282188,CC1OCCO1,88.106,0.4258802125078894,0.3792,3.09711244873865
64,GPCR_5HT2C,50,Pocket2Mol_22_num_sample_50,Pocket2Mol,-3.018,-2.845,-4.78,-4.625,0.0013005160729113755,,,-2.907,-2.74,-4.692,-4.582,0.6501172530025735,,,4.551853093887514,-4.094,4.32459232223819,-5.234243144824292,Cc1ccns1,99.15799999999999,0.47943025980521636,1.45152,3.3507739872001894
65,GPCR_5HT2C,50,Pocket2Mol_23_num_sample_50,Pocket2Mol,-2.13,-1.925,-2.488,-2.314,0.004703383837472534,0.5300740575657841,,-2.026,-1.937,-2.417,-2.369,0.9576860347496191,0.9512482794307494,,5.077823837531192,-3.345,5.024056615823148,-3.033787820842974,COCCOC,90.122,0.4632611164076684,0.2792,1.6600343944400073
66,GPCR_5HT2C,50,Pocket2Mol_24_num_sample_50,Pocket2Mol,-2.797,-2.577,-4.109,-4.005,0.00020260961585290098,,,-2.801,-2.437,-3.848,-3.992,0.7769492779137619,,,5.051717232618362,-3.979,5.429968047381035,-4.612202764438589,CN1CC=CC1,83.134,0.3851053504833924,0.488,3.2540626749829933
67,GPCR_5HT2C,50,Pocket2Mol_25_num_sample_50,Pocket2Mol,-4.027,-3.708,-5.669,-4.992,0.019191138932227722,0.607859737736661,0.15514065684736722,-4.509,-3.813,-5.643,-5.076,0.9718069589632534,0.9891237043703998,0.9914027268466343,3.8033553196017404,-5.655,3.517804737495429,-5.840826458224805,Cc1ccccc1,92.14099999999998,0.4588062796575454,1.99502,1.0
68,GPCR_5HT2C,50,Pocket2Mol_26_num_sample_50,Pocket2Mol,-2.739,-2.551,-4.496,-4.215,0.1681694662185561,,,-2.648,-2.339,-4.343,-4.319,0.8511485966444581,,,5.03905308394912,-4.157,4.397985614061899,-4.890322991422245,O=C1COCCO1,102.089,0.3888163964787349,-0.44020000000000015,2.810940509601002
69,GPCR_5HT2C,50,Pocket2Mol_27_num_sample_50,Pocket2Mol,-3.675,-3.313,-4.61,-4.597,0.0001057088707848047,0.3654170499228099,0.7901615298765293,-3.47,-2.832,-5.49,-4.471,0.9900057137288444,0.9765937431281813,0.9767393833647102,5.299492075931159,-5.231,4.913225961572847,-5.998620799938215,Oc1ccccc1,94.11299999999997,0.514729544768675,1.3921999999999997,1.1765612788317714
70,GPCR_5HT2C,50,Pocket2Mol_28_num_sample_50,Pocket2Mol,-3.807,-3.517,-4.731,-4.472,0.0032993962570199006,0.2657584772326099,0.2195138785793228,-3.763,-2.939,-4.843,-4.374,0.9908941702138989,0.9870558893339418,0.8532173754049226,5.5843774534729596,-5.301,5.18476044323259,-5.790372217976575,Nc1ccccc1,93.12899999999996,0.48007546344555985,1.2688,1.2633697403702335
71,GPCR_5HT2C,50,Pocket2Mol_29_num_sample_50,Pocket2Mol,-3.248,-3.084,-4.942,-4.826,5.7206211705233816e-08,0.40593634442726834,0.14528503760381387,-3.797,-3.302,-4.93,-4.918,0.8317313187706452,0.9423415841893543,0.3026659859816918,5.514857083758901,-5.613,4.312100410525032,-5.268423355211437,O=C1CCCCC1,98.145,0.448625540575247,1.5196,2.0078358942163863
72,GPCR_5HT2C,50,Pocket2Mol_2_num_sample_50,Pocket2Mol,-2.799,-2.757,-4.512,-4.292,,,,-3.195,-2.469,-4.791,-4.274,,,,4.093533728455159,-4.281,3.7929473277037693,-4.989911899583279,C1=CC=CC=1,64.087,0.37193791467948784,1.2675,5.432985305365286
73,GPCR_5HT2C,50,Pocket2Mol_30_num_sample_50,Pocket2Mol,-2.248,-2.507,-4.62,-4.062,0.0027376138524354376,,,-2.408,-2.32,-4.128,-4.08,0.712135607734268,,,4.482618944959997,-3.89,5.072230872590975,-5.255962959365851,OCC1OCCO1,104.10499999999999,0.4802035052340686,-0.6483999999999999,3.0429258942163857
74,GPCR_5HT2C,50,Pocket2Mol_31_num_sample_50,Pocket2Mol,-1.597,-1.349,-0.8717,-0.7554,1.8115495031808297e-08,,,-1.717,-1.318,-0.8872,-0.8634,0.7814491313376455,,,9.713047369389278,-3.466,5.839289513988796,-1.8662825219372792,OCCO,62.068000000000005,0.40752789066641704,-1.0290000000000001,2.276784584929519
75,GPCR_5HT2C,50,Pocket2Mol_32_num_sample_50,Pocket2Mol,-4.052,-3.197,-5.136,-4.256,0.003119968699204364,0.41562942494824817,0.742115196132282,-3.783,-3.056,-5.2,-4.445,0.9750765722072384,0.9932612364489612,0.9971959303447511,4.889968493325319,-5.438,4.315943351884134,-5.79805445829618,Fc1ccccc1,96.104,0.46184033029146143,1.8256999999999999,1.0
76,GPCR_5HT2C,50,Pocket2Mol_33_num_sample_50,Pocket2Mol,-1.864,-1.864,-4.423,-4.349,,,,-2.028,-2.028,-4.612,-4.369,,,,5.017082326127692,-4.112,4.232259252917626,-5.12522180870458,C1COCCOC1,102.133,0.44111814422325407,0.4233,2.179368641469134
77,GPCR_5HT2C,50,Pocket2Mol_34_num_sample_50,Pocket2Mol,-3.864,-3.365,-4.987,-4.325,1.356610376819465e-10,0.2647076826273838,0.006596555660262662,-3.275,-3.178,-5.052,-4.701,0.865005013335663,0.941296553194892,0.6317003725147212,5.389627994451141,-5.259,4.773283889523108,-5.623009369538237,OC1CCCCC1,100.161,0.4863248839438126,1.3114,1.8182543557548474
78,GPCR_5HT2C,50,Pocket2Mol_35_num_sample_50,Pocket2Mol,-3.305,-2.721,-4.458,-4.371,0.0002327130831484664,,,-3.257,-2.925,-4.534,-4.424,0.2764290698392556,,,5.100126813269307,-5.254,4.6272931445224454,-5.202141388127042,O=c1cccco1,96.08499999999998,0.4740663170949623,0.6397999999999999,2.396262048062539
79,GPCR_5HT2C,50,Pocket2Mol_36_num_sample_50,Pocket2Mol,-3.511,-3.038,-4.584,-4.573,2.043757182954312e-08,0.3699084115765173,,-3.726,-3.244,-4.712,-4.558,0.909738334780899,0.9645258847409309,,5.441840101866804,-5.471,4.104435438486902,-5.268716375039151,OC1=CCCCC1,98.145,0.49097431760981713,2.0023,2.889794355754848
80,GPCR_5HT2C,50,Pocket2Mol_37_num_sample_50,Pocket2Mol,-1.922,-1.922,-4.612,-4.29,,,,-1.938,-1.938,-4.719,-4.451,,,,4.405555280876311,-3.817,4.197841411842027,-4.811541480940652,C1COCOCO1,104.10499999999999,0.4314554595233663,-0.0351999999999999,3.0680807293812222
81,GPCR_5HT2C,50,Pocket2Mol_38_num_sample_50,Pocket2Mol,-3.671,-3.445,-4.932,-4.76,,,,-3.553,-3.196,-4.844,-4.771,,,,3.840944569838444,-5.111,4.4941637329233055,-5.238467182683455,CC1=CC=NC1=O,95.10099999999998,0.43153299075234863,0.5437000000000001,3.2745636674957375
82,GPCR_5HT2C,50,Pocket2Mol_39_num_sample_50,Pocket2Mol,-3.829,-3.412,-5.15,-4.74,5.314253054758592e-07,0.3639073555010172,0.42234644967161844,-3.437,-2.819,-5.131,-4.705,0.6967989578592263,0.9497961296756781,0.9914927016738927,5.321346125075606,-5.104,4.801845880625983,-5.824992549208698,Cc1ccc(C)s1,112.19699999999997,0.4830395759177518,2.3649400000000007,2.1351053679005965
83,GPCR_5HT2C,50,Pocket2Mol_3_num_sample_50,Pocket2Mol,-2.414,-2.324,-4.368,-4.41,0.00017516760538984128,,,-2.56,-2.404,-4.38,-4.268,0.8532309220375295,,,5.111579938727358,-3.704,3.6770347807944352,-4.656839385650322,C1=NCCC1,69.10699999999999,0.39960950981584775,0.851,3.9895329976729794
84,GPCR_5HT2C,50,Pocket2Mol_40_num_sample_50,Pocket2Mol,-2.317,-1.924,-0.4588,10000.0,0.08607120019426363,0.9111680300958005,,-2.296,-2.213,0.06587,0.277,0.7368736560141538,0.9088867259323268,,9.21090199584942,-4.087,5.650648798640295,-4.610785132849978,COC(=O)C(=O)O,104.06099999999998,0.3239550457995007,-0.756,2.2186444010037167
85,GPCR_5HT2C,50,Pocket2Mol_41_num_sample_50,Pocket2Mol,-2.014,-2.014,-4.43,-4.322,,,,-2.019,-2.019,-4.399,-4.441,,,,5.316652934345604,-4.132,4.707177680874997,-5.246616317392212,C1=COCCOC1,100.11699999999998,0.44219820121012926,0.5469,3.605542267842761
86,GPCR_5HT2C,50,Pocket2Mol_42_num_sample_50,Pocket2Mol,-1.696,-1.053,-3.554,-3.151,,,,-1.614,-1.63,-3.668,-3.674,,,,9.660680936662798,-3.376,5.509926837342828,-4.51023358893257,COCO,62.068000000000005,0.4179983966500295,-0.41739999999999994,2.601476892621827
87,GPCR_5HT2C,50,Pocket2Mol_43_num_sample_50,Pocket2Mol,-3.355,-3.234,-4.693,-4.383,0.4229384222217653,0.5842787530567669,,-3.206,-2.933,-4.704,-4.639,0.6802333109983187,0.7310611726684172,,4.928831795379393,-4.792,4.0313169088496,-5.137751968413373,O=C1CCCCO1,100.117,0.41897611120492895,0.7134999999999999,2.2848766634471556
88,GPCR_5HT2C,50,Pocket2Mol_44_num_sample_50,Pocket2Mol,-2.389,-1.977,-1.471,10000.0,0.04121963516327847,0.9767559959671683,,-2.305,-2.234,-1.203,-0.8995,0.7049369778909595,0.9008136427312206,,9.84593184619922,-4.473,4.911220816654872,-4.993560951766729,COC(=O)C(N)=O,103.077,0.30398618074987616,-1.3553000000000002,2.4241457584697805
89,GPCR_5HT2C,50,Pocket2Mol_45_num_sample_50,Pocket2Mol,-1.743,-1.743,-4.066,-3.595,0.04902139436265881,,,-1.857,-1.634,-3.97,-3.687,0.8648874071576248,,,5.091097887489494,-3.106,6.07167541605796,-4.454260950917647,C1COCO1,74.07900000000001,0.4020858486861461,-0.009299999999999975,2.90882222844221
90,GPCR_5HT2C,50,Pocket2Mol_46_num_sample_50,Pocket2Mol,-2.341,-1.774,-1.837,-1.674,0.0012081464913734866,,,-1.9,-1.543,-1.712,-1.807,0.8984267442518228,,,9.318726778804066,-3.505,5.866602857666403,-2.834143878623597,COCCO,76.095,0.48573367049540345,-0.3749,2.14296447696292
91,GPCR_5HT2C,50,Pocket2Mol_47_num_sample_50,Pocket2Mol,-3.022,-2.474,-4.366,-4.266,2.4977422848719626e-08,0.08297377337074609,0.4087848328754285,-3.022,-2.622,-4.435,-4.325,0.9692771401057176,0.9370171905676218,0.644142642955201,5.260040508779377,-4.272,4.140195578336632,-4.693812110140473,C1CCCC1,70.135,0.40836192922302755,1.9505000000000001,1.0
92,GPCR_5HT2C,50,Pocket2Mol_48_num_sample_50,Pocket2Mol,-2.501,-2.285,-3.957,-3.896,0.000198896353324759,0.6198247630773996,,-2.608,-2.055,-3.923,-3.677,0.9644389402862213,0.985591232197509,,5.33430159102389,-3.659,5.586896802758056,-4.46477730980275,C1CCNC1,71.12299999999999,0.4347944578283113,0.36979999999999996,2.1924683822883626
93,GPCR_5HT2C,50,Pocket2Mol_49_num_sample_50,Pocket2Mol,-2.411,-1.952,-4.25,-3.744,3.5279222022329965e-12,,,-2.308,-1.98,-4.248,-3.99,0.8228694122777584,,,5.704632394466798,-3.602,5.250681436509435,-4.527779921479572,C1CCOC1,72.107,0.4109376010493491,0.7968000000000001,2.0262776130575944
94,GPCR_5HT2C,50,Pocket2Mol_4_num_sample_50,Pocket2Mol,-1.781,-1.76,-1.773,-1.442,0.09345404804380297,0.6521198191077341,,-1.847,-1.845,-1.764,-1.564,0.8947373963734894,0.6792412138381949,,9.055800197552946,-3.59,5.597472533321212,-2.181185201573026,COC(C)=O,74.07900000000001,0.38296659073251405,0.1792999999999999,1.7363164941764762
95,GPCR_5HT2C,50,Pocket2Mol_5_num_sample_50,Pocket2Mol,-3.039,-2.793,-4.255,-4.405,9.913904966950235e-06,,,-2.998,-2.444,-4.41,-4.12,0.9963769850212624,,,5.314265437104171,-4.384,4.479010453025845,-4.9425705191417215,C1=CCCC1,68.11899999999999,0.37908242774858664,1.7265,2.733714536134517
96,GPCR_5HT2C,50,Pocket2Mol_6_num_sample_50,Pocket2Mol,-3.455,-3.26,-4.806,-4.59,0.280051174902307,0.13747832910046273,0.0884925856842597,-3.236,-2.873,-4.836,-4.533,0.9950078693466838,0.9982805213773356,0.9919962366874518,4.592532897541399,-5.026,4.084015663716166,-5.4383678603866645,c1ccccc1,78.11399999999999,0.4426283718993647,1.6866,1.0
97,GPCR_5HT2C,50,Pocket2Mol_7_num_sample_50,Pocket2Mol,-2.948,-2.731,-4.47,-4.437,0.011389776274917482,,,-2.786,-2.426,-4.343,-4.143,0.8916567552163642,,,4.671797304571335,-4.317,4.464066900105009,-5.005904582428745,O=C1CCC=N1,83.08999999999999,0.41591891669114184,0.37760000000000005,3.712142312992043
98,GPCR_5HT2C,50,Pocket2Mol_8_num_sample_50,Pocket2Mol,-3.068,-2.909,-4.76,-4.388,5.674739828465782e-10,0.16099569821146378,0.33445716874644926,-2.793,-2.427,-4.741,-4.419,0.7721672366910266,0.978648159624729,0.9931619802907035,5.6156703161777575,-4.536,6.094302529592127,-5.5302521306329435,Cc1cccs1,98.16999999999999,0.4656159934955298,2.05652,2.6475848469286944
99,GPCR_5HT2C,50,Pocket2Mol_9_num_sample_50,Pocket2Mol,-2.115,-1.702,-1.26,-0.6247,0.8009698660978195,,,-1.617,-1.612,-0.8915,-0.6702,0.782274748718337,,,8.624355619262229,-3.225,4.685325180411977,-3.349311068420594,CC(=O)O,60.05200000000001,0.4298828832001217,0.09089999999999993,1.5149307387756714
